Temperature,Humidity,Wind_Speed_km,Severity,Wind_Speed_km_norm,Temp_norm,Humid_norm,weather_score
292.04291666666666,67.125,33.0625,2.0,0.20869876876370386,0.20238502503445258,0.6448688271604939,1.0559526209586503
291.35541666666666,68.54166666666667,12.5,2.0,0.07691010288412886,0.17953199770084688,0.6601723251028807,0.9166144256878566
292.32916666666665,68.58333333333333,12.270833333333334,4.0,0.07544133355821668,0.21190019459699008,0.660622427983539,0.9479639561387457
261.96668650416666,67.75,39.395833333333336,3.0,0.24929021195254966,0.797328675009176,0.6516203703703703,1.6982392573320961
259.40350635833335,69.75,7.041666666666667,4.0,0.04192668803058414,0.8825307490945349,0.6732253086419753,1.5976827457670943
268.73511153333334,86.95833333333333,14.104166666666666,4.0,0.08719148816551414,0.572341035449893,0.8591177983539094,1.5186503219693166
268.72078849166667,73.29166666666667,16.458333333333332,4.0,0.10227975487715747,0.5728171443411058,0.7114840534979424,1.3865809527162056
268.85516146666663,70.54166666666667,5.9375,2.0,0.03484989036937089,0.56835048358391,0.6817772633744856,1.2849776373277666
276.3219123875,67.95833333333333,8.291666666666666,2.0,0.04993815708101423,0.32014995574822946,0.6538708847736625,1.0239589976029062
278.1464168041667,64.41666666666667,19.833333333333332,3.0,0.12391072131331872,0.2595020294873305,0.6156121399176955,0.9990248907183447
280.5358170041667,80.91666666666667,35.25,2.0,0.22271883960195651,0.180076534096024,0.7938528806584363,1.1966482543564168
270.38724719583337,61.708333333333336,28.770833333333332,2.0,0.18119272502389386,0.5174227787896196,0.5863554526748971,1.2849709564884106
269.83784456666666,64.125,9.0625,2.0,0.05487856299544612,0.5356853435918038,0.6124614197530864,1.2030253263403363
273.55875095416667,58.541666666666664,40.104166666666664,2.0,0.25383004441446,0.41199956122187537,0.552147633744856,1.2179772393811914
288.4945833333333,74.2,3.125,2.0,0.01682408500590319,0.08443570335385446,0.7212962962962963,0.8225560846560539
290.81874999999997,72.875,21.708333333333332,2.0,0.13592792488896385,0.1616927860610375,0.706983024691358,1.0046037356413593
286.5595059125,69.08333333333333,30.75,2.0,0.19387755102040818,0.020112245621568613,0.6660236625514403,0.8800134591934171
281.4312136375,41.333333333333336,35.770833333333336,2.0,0.22605695170630238,0.15031286320731965,0.3662551440329218,0.7426249589465438
273.91646985,66.25,16.583333333333332,2.0,0.10308090178220049,0.4001087107430007,0.6354166666666666,1.1386062791918679
288.37009938333335,59.875,33.666666666666664,2.4,0.21257097880474504,0.08029776137284472,0.5665509259259259,0.8594196661035157
288.4847519708333,71.125,21.708333333333332,2.0,0.13592792488896385,0.0841089013233978,0.6880787037037037,0.9081155299160654
289.9841461583333,32.791666666666664,16.416666666666668,2.5294117647058822,0.10201270590880983,0.13394991419726987,0.27398405349794236,0.5099466736040221
286.1731815625,44.916666666666664,19.291666666666668,2.3333333333333335,0.12043908472479903,0.0072705279049324655,0.4049639917695473,0.5326736043992787
287.81542291249997,67.125,8.895833333333334,2.272727272727273,0.05381036712205544,0.061859890028461734,0.6448688271604939,0.760539084311011
285.88410872083335,58.041666666666664,23.520833333333332,2.2857142857142856,0.1475445550120875,0.0022952151300890404,0.5467463991769547,0.6965861693191312
290.7827041625,38.416666666666664,6.791666666666667,2.485294117647059,0.04032439422049812,0.16049459477427505,0.33474794238683125,0.5355669313816044
282.78816875416663,60.375,22.9375,2.4,0.14380586945522011,0.10520663430308815,0.5719521604938271,0.8209646642521353
284.7053195291667,66.375,14.895833333333334,2.0,0.09226541856411988,0.041479072028587416,0.636766975308642,0.7705114659013492
289.5049464416667,46.958333333333336,10.520833333333334,2.4210526315789473,0.06422527688761456,0.11802094805437696,0.42701903292181076,0.6092652578638023
286.5086414125,69.0,26.25,2.5,0.16503626243885985,0.018421470626935985,0.6651234567901234,0.8485811898559192
290.8668099083333,52.833333333333336,8.229166666666666,2.533333333333333,0.04953758362849271,0.1632903342774634,0.4904835390946502,0.7033114570006064
289.2891052375,43.083333333333336,7.458333333333333,2.5,0.04459717771406083,0.1108462208710468,0.38515946502057613,0.5406028636056838
286.74966377916667,68.54166666666667,21.479166666666668,2.272727272727273,0.13445915556305169,0.026433238966489567,0.6601723251028807,0.821064719632422
290.3185758541667,68.5,11.541666666666666,2.736842105263158,0.07076797661213245,0.14506661380461433,0.6597222222222222,0.875556812638969
280.69624082083334,55.458333333333336,32.625,3.0,0.2058947545960533,0.17474392338003225,0.5188400205761317,0.8994786985522172
289.545461875,70.75,10.5625,3.0,0.06449232585596222,0.11936771213495787,0.6840277777777778,0.8678878157686979
287.46816752083333,69.79166666666667,20.604166666666668,2.6666666666666665,0.12885112722775063,0.0503168544539169,0.6736754115226337,0.8528433932043012
290.36196520416667,74.875,9.979166666666666,2.3783783783783785,0.060753640299094844,0.14650890907957728,0.7285879629629629,0.935850512341635
288.8811903125,80.41666666666667,7.895833333333333,3.0,0.047401191881711366,0.09728681588077664,0.788451646090535,0.933139653853023
288.01864205,81.25,40.458333333333336,2.6,0.25609996064541524,0.06861505003427933,0.7974537037037037,1.1221687143833983
277.17653993333334,88.70833333333333,14.791666666666666,2.0,0.0915977961432507,0.29174148059916477,0.8780221193415637,1.2613613960839791
289.2700875333333,74.25,11.354166666666666,2.6607142857142856,0.06956625625456794,0.11021405779738323,0.7218364197530864,0.9016167338050376
281.3707060625,78.79166666666667,28.583333333333332,2.5,0.17999100466632936,0.15232418141148635,0.770897633744856,1.1032128198226716
283.08872645416665,76.125,25.291666666666668,2.5,0.15889413616686346,0.09521586581810491,0.7420910493827161,0.9962010513676844
289.14990320416666,69.41666666666667,22.208333333333332,2.4444444444444446,0.13913251250913589,0.10621903851081382,0.6696244855967078,0.9149760366166577
285.0753467375,68.08333333333333,38.791666666666664,3.0,0.24541800191150842,0.02917908380135885,0.6552211934156378,0.9298182791285049
285.77311557916664,49.333333333333336,27.0,2.452830188679245,0.16984314386911792,0.0059847122942375715,0.45267489711934156,0.628502753282697
282.2046015875,39.75,86.5625,2.4,0.5515896441221118,0.12460485453701867,0.3491512345679012,1.0253457332270317
283.4294529625,43.708333333333336,38.708333333333336,2.0,0.2448839039748131,0.08388985533341159,0.39191100823045266,0.7206847675386774
287.09185940416666,52.958333333333336,24.770833333333332,2.4583333333333335,0.15555602406251756,0.037808084016038676,0.49183384773662553,0.6851979558151817
284.00450017500003,59.375,16.875,2.25,0.10495024456063418,0.06477484491104578,0.5611496913580247,0.7308747808297047
283.31819125,59.666666666666664,21.916666666666668,2.0,0.1372631697307022,0.087588279998062,0.5643004115226337,0.7891518612513978
285.60392475,61.875,12.270833333333334,2.4864864864864864,0.07544133355821668,0.011608745230297557,0.5881558641975309,0.6752059429860451
279.467073075,31.583333333333332,25.625,2.0,0.1610305279136448,0.21560240206092884,0.26093106995884774,0.6375639999334214
279.784673925,37.208333333333336,12.020833333333334,2.0,0.07383903974813066,0.20504510619732616,0.32169495884773663,0.6005791047931934
280.2508016,45.791666666666664,14.166666666666666,2.0,0.08759206161803565,0.18955066474608984,0.41441615226337447,0.6915588786275
286.12397369583334,70.70833333333333,19.0,2.75,0.11856974194636534,0.005634820672987744,0.6835776748971193,0.8077822375164724
285.02876090833337,63.708333333333336,23.208333333333332,2.6,0.14554168774947995,0.030727632495619252,0.6079603909465021,0.7842297111916013
285.75685965416665,69.25,36.395833333333336,2.0,0.23006268623151743,0.006525071710030952,0.6678240740740741,0.9044118320156225
286.7453734416667,57.416666666666664,13.8125,2.462962962962963,0.08532214538708045,0.026290624857169625,0.5399948559670782,0.6516076262113283
286.00130463333335,53.0,39.6875,3.0,0.25115955473098334,0.0015572069445511413,0.4922839506172839,0.7450007122928185
287.1926130375,55.958333333333336,25.458333333333332,2.0,0.15996233204025412,0.04115721206916874,0.524241255144033,0.7253607992534559
290.3918802375,42.0,25.229166666666668,2.0,0.15849356271434195,0.1475033077333264,0.3734567901234568,0.6794536605711251
285.93464137083333,65.875,11.166666666666666,2.5,0.06836453589700343,0.0006154710839958548,0.6313657407407407,0.70034574772174
286.62063359166666,69.08333333333333,25.0,2.6,0.15702479338842976,0.0221441765638744,0.6660236625514403,0.8451926325037444
286.4361082125,55.916666666666664,7.541666666666667,2.5172413793103448,0.04513127565075618,0.016010411423744562,0.5237911522633745,0.5849328393378752
272.2278002791667,50.583333333333336,42.041666666666664,2.5,0.26624782144262665,0.4562413825389021,0.4661779835390947,1.1886671875206236
272.22134462083335,56.791666666666664,22.625,2.0,0.1418030021926126,0.4564559735735899,0.5332433127572016,1.131502288523404
286.44652571666666,79.08333333333333,8.833333333333334,2.619047619047619,0.053409793669533946,0.01635669725278916,0.7740483539094649,0.843814844831788
282.54962025416665,78.20833333333333,27.479166666666668,2.375,0.17291420700511612,0.11313616941711019,0.7645961934156378,1.0506465698378642
287.05793832083333,81.125,12.854166666666666,4.0,0.07918001911508406,0.03668052118752667,0.7961033950617283,0.9119639353643391
284.7748691791667,40.041666666666664,7.770833333333333,2.4827586206896552,0.04660004497666836,0.03916718831587078,0.35230195473251025,0.4380691880250494
284.2012031583333,49.916666666666664,6.583333333333333,2.5,0.03898914937875977,0.05823628686782018,0.45897633744855965,0.5562017736951396
282.84051445,64.16666666666667,15.333333333333334,3.0,0.09506943273177042,0.10346662322283134,0.6129115226337449,0.8114475785883467
288.5765811083333,77.45833333333333,8.020833333333334,2.5483870967741935,0.04820233878675438,0.08716137228966485,0.7564943415637859,0.8918580526402051
273.139069225,74.75,21.375,3.0,0.1337915331421825,0.42595010380814513,0.7272376543209876,1.2869792912713152
288.4013173458333,78.08333333333333,9.166666666666666,3.0,0.055546185416315286,0.08133547039147919,0.7632458847736625,0.9001275405814569
289.20150085,88.75,9.145833333333334,3.0,0.05541266093214146,0.10793418383529241,0.8784722222222222,1.041819066989656
291.4555211708333,60.5,8.625,2.5142857142857142,0.05207454882779559,0.18285954820257466,0.5733024691358024,0.8082365661661727
276.3145647,61.833333333333336,22.916666666666668,2.0,0.14367234497104628,0.3203941985166309,0.5877057613168725,1.0517723048045498
280.10395669166667,57.333333333333336,13.666666666666666,3.3333333333333335,0.08438747399786362,0.19443190213364214,0.5390946502057613,0.8179140263372671
289.4581189875,76.75,9.375,2.5555555555555554,0.05688143025805364,0.11646436755978086,0.7488425925925926,0.922188390410427
287.47895575416663,68.66666666666667,25.9375,2.3333333333333335,0.16303339517625234,0.050675463604821974,0.661522633744856,0.8752314925259304
281.09458333333333,84.375,20.333333333333332,2.0,0.12711530893349077,0.16150271272359656,0.8312114197530864,1.1198294414101737
290.56083333333333,76.79166666666667,10.166666666666666,2.360655737704918,0.06195536065665936,0.15311943823103752,0.7492926954732511,0.9643674943609479
283.27791666666667,86.5,16.729166666666668,3.0,0.10401557317141734,0.08892703803990318,0.8541666666666666,1.0471092778779871
283.68958333333336,83.91666666666667,20.520833333333332,2.0,0.12831702929105526,0.07524292227893123,0.8262602880658436,1.02982023963583
285.53333333333336,64.0,6.6875,2.0,0.03965677179962895,0.013955258066079562,0.611111111111111,0.6647231409768195
290.20958333333334,71.5,10.875,2.272727272727273,0.06649519311856975,0.14144361881150466,0.6921296296296297,0.900068441559704
289.17083333333335,86.29166666666667,34.770833333333336,2.5,0.21964777646595832,0.10691477205836608,0.8519161522633746,1.178478700787699
296.7404166666667,82.33333333333333,11.375,2.3548387096774195,0.06969978073874178,0.3585335281611637,0.809156378600823,1.2373896875007284
294.94083333333333,76.625,9.25,2.8,0.05608028335301063,0.2987139978254999,0.7474922839506173,1.1022865651291278
